T_name,T_url,Name,Link,Headline
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sean Chinski,,"Director, Enterprise Sales - Sprout Social, Inc."
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jun Loayza,,Senior Product Manager - Gliffy
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Noah Brownell,,VP Marketing - Freedom Financial
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Livia GeneviÌ¬ve Busseni,,"Senior Account Director, Media - Brightcove"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Davida Carter Wexler,,Marketing and Business Development Consultant - Consultant Marketing
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Barbara Mirza,,Partner - Compensation and Benefits - Cooley LLP
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,John Gottschalk,,Founder/President - Chalkboard Business Solutions
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sumir Chadha,,Co-founder & Managing Director - WestBridge Capital Partners
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Francis Goh,,Managing Director - Resolution Media
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ping Hao,,Head of Mass Acqusition and Partner Success - Walmart Global eCommerce
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rob Wolter,,CEO - Biowave Corporation
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Tamara Keserovic,,"Senior Marketing Program Manager, Mobile Products - Fujitsu America, Inc,"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Cara France,,CEO - The Sage Group (formerly Sage Consulting Assoc)
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Amy Waterfall,,Director of Employee Engagement - Burberry
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Zeene Ni,,"Manager, UIUX & Product Management - Samsung Mobile Music (formerly mSpot)"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Tom Hanifin,,Sr. Account Executive - SolidFire now part of NetApp
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Kati Wojciehowski,,Senior Director of Product Management - Flex - Innovation Labs
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Shilpa Ramakrishnan,,Online Marketing Consultant - International Services Inc.
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Bhagawat Jadhav,,Digital Customer Experience & Transformation (CxT) - Manager - Wipro
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Vicky Khanna,,Technology Architect - VOONIK - Every Woman's Personal Stylist
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Dhanesh Shetty,,Director - BlueScooter Digitall
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Bharath Kirumakki,,Senior Director - Business Development - ITC Infotech
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jonathan Halderman,,Consulting Engineer - Independent Consultant - Noir 9 Technologies
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Stephen Clark,,Senior Account Executive - Imperva
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Amit Patel,,"Partner - Owl Ventures, LP"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Joanna Riley,,"President, Co-Founder and Executive Director - 1-Page"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Julie Trybus,,Digital Marketing Manager - Airgas
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Mohit Doda,,Senior Manager - Digital Marketing - Reliance Trends - Reliance Retail
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jayanth Nandan,,Digital Marketing Consultant & Trainer - Independent Consultant
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,John Bara,,President and Chief Marketing Officer - Mintigo
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jessica (Falarski) Cross,,Head of Customer Lifecycle - AdRoll
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Anjali Doshi,,Manager - Business Development - Position2 Inc
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Brion O'Connor,,Vice President of Marketing - AppDirect
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Kyle Stone,,"Director, US eCommerce - Benefit Cosmetics"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Monica Plaza,,"Head of Operations, Tailor (Area 120) - Google"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sonali Chandmal (Lamot),,Board Of Directors - Medicover AB
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Dennis Erokan,,Member - ProVisors
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Hilary Weber,,Founder & CEO - Opportu Startup Innovation
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Dave Peck,,Global Head of Digital & Social Media Marketing - PayPal
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Deanna Lyn,,"Director, Strategic Accounts - Invoca"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Nick Chang,,Executive Director - RipeDaily Media
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Adem Taylan Sengul,,Senior Demand Generation Campaign Manager - Amazon Web Services
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Imo Udom,,"Co-founder, CEO - WePow"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,John Summerlin,,President - The Summerlin Group
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sangeeta Gupte,,"Senior Director - Marketing, Life Sciences and Medical Technologies - Positionå_"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Trish Keane,,Senior Vendor Relationship Manager - Advent Software
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Mary Pratt,,Senior Vice President - Edelman
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jeff Tangney,,CEO & Founder - Doximity
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Falguni Singh,,Task Lead/PM: Firewall Security & Network Operations - SAIC
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Kevin Worth,,CEO - CoinDesk
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Peter Dayton,,Chief Financial Officer - Vasona Networks
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rahul Shrivastava,,Visiting Faculty - S P Jain Institute of Management & Research (SPJIMR)
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Nigel Wright,,President and Founder - pipelinetorque
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Janine Erb,,"Vice President Information Technology, Head of PMO - E*TRADE"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Kal Gangavarapu,,"Strategy Advisor, Digital Transformation & Analytics - Global Services Firm"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Scott Tranchemontagne,,President - Montagne Communications
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Scott Wolfe Jr,,CEO - zlien
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Casey McGlynn,,Partner  [cmcglynn@wsgr.com] - Wilson Sonsini Goodrich & Rosati
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Owen Davies,,Chief Executive Officer - MyTime Media Ltd
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rick Chavie,,CEO - Enterworks Holding Company
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jake L. Olsen,,Principal R&D Engineer - Earlens Corporation
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Laffite Lamberto-egan,,Graduate Student - University of Southern California
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jill Bottomley Kunkes,,Strategic Account Director - BrightTALK
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Anitha GS,,Marketing Communications - Wipro
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,May Thiers,,"Deputy Director, Digital Marketing - GLOBALFOUNDRIES"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Madhavi jayaram,,Head-India Business - Position2
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Parth Mukherjee,,Head of Marketing - Jifflenow
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Samhita Mudigonda,,Financial Data Analyst - Parallon
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,L N Balaji,,President - ITC Infotech (USA) Inc
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Alok Verma,,Global Vice President - Retail & Strategic Global Alliances - ITC INFOTECH USA INC
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Bill Chott,,Speaker/Improv Instructor/Producer - The Improv Trick
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sawani Bade,,Research Scientist - Accenture
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Andrew Davis,,Marketing Manager - GoDaddy
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Barnita Biswas,,Project Manager - Positionå_
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sandeep Talwani,,Director - HSBC
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Victoria Treyger,,"Chief Revenue Officer - Kabbage, Inc"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Eric Jeck,,Head of Strategy and Business Development - Indigo
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Scott Jaworski,,Director of Global Social Media | Digital Marketing Media - Intel Corporation
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Mrityunjay Jha,,Director Of Professional Services - Magnitude Software
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Matthew Wright,,Managing Director - Silicon Valley Bank
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,John Moulton,,"Director, Sales - Gracenote"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ray Bouley,,"EVP, Sr. Director Marketing & Communications, N. America - JLL (formally Jones Lang LaSalle)"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Neeta Shenoy,,"Senior Manager, Marketing and Communication - Cypress Semiconductor Corporation"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Montu R. Bashambu,,Founder - Outsight Legal
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ritu Galhotra,,Digital Marketing Manager - P2
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jami Mullikin,,"Vice President, Marketing - KeyMark, Inc."
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Misty Browning Sanford,,Cofounder - The Manhattan Project Beer Company
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rajesh Muthyalu,,Creative Director - Art - Position2
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,MJ Aravind,,Honorary Secretary - APD - The Association of People with Disability
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Michael de la Torre,,Sales and Marketing Advisor - FDAzilla
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Chet Kapoor,,CEO - Apigee
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Harper Alexander,,Executive Recruiter - Apple
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Alexander Packard,,Chief Operating Officer - Iora Health
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Anand Natesh,,Director Of Operations - Hy-Magnetics Pvt. Ltd
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Tom Pfeil,,Founder and Managing Partner - The Link Group
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Amar Shah,,Creative Strategist - Orlando Magic NBA Team
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Chris Samila,,Strategic Partnerships Manager - Asia Pacific - Optimizely
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,David Dunne,,CEO - Velocidi
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jon Parise,,"Head of Customer and Partner Marketing - Kabbage, Inc"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Christine Hahn,,Partner - Better Planet Investments
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sunny Masand,,Director & Chief of Staff - APMEA Region - C1X Inc.
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Maanasi R K,,Senior Executive - Marketing Communications - ABB Robotics
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Avinash Singh,,CEO and MD - Excel Capital Ventures
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Art Cereno,,National Account Manager - Positionå_
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Colin Higbie,,"Outsource Development Manager - Hypertherm, Inc."
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Erika Ammirati,,Owner - Ammirati Regulatory Consulting
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ashley Kim,,President - Elevare Community
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ken Grimes,,Managing Director - Black Angel Tech Fund
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Oleg Rogynskyy,,CEO - People.ai
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Richard McCormack,,VP Marketing Strategy and Operations - Fujitsu America
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Shobana Saravana Gopalan,,"Senior Executive - HR (General HR) - Position2, Inc"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Vamsi Krishna,,Head Of Marketing - Teabox
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Carol Benz,,"Managing Principal, Chief Operating Officer - B|O|S (Bingham, Osborn & Scarborough, LLC)"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Prashanth Menon,,Director - Global Delivery Operations - Positionå_
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Bry Thomas Sanders,,Director / Co-Executive Producer - Populus Brands
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ryan Helmstetler,,Head Of Marketing - Parlo
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Al Kapoor,,Science Visiting Council NOVA - Public Broadcasting Service
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,John Freund,,Managing Director - Skyline Ventures
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jack Kennedy,,"Chief Executive Officer, Founder - Platform Science"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Joyce Thompson,,Principal - Thompson & Ingle Communications
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Christopher Buchanan,,"Director, Business Development - Samsung Electronics"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ravi Ramachandran,,SVP Product Development - Volante Technologies
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Erik Grimmelmann,,President - NY Tech Alliance
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Niraj Swarup,,Managing Director - Positionå_
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Nicole Guthrie,,Senior Manager Research and Development - HopeLab
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Holly McGarraugh,,"Principal - McGarraugh Consulting, Inc."
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rupal Jhaveri,,Vice President: Capital one Investing - Capital One
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Nikhil Sethi,,Co-Founder - Adaptly
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Brian McDowell,,Principal Digital Strategist - BloomReach
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,John Sphar,,Science Instructor - Pegasus High School - ESUHSD
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Srividya Sen,,"Group Practice Head - Marketing Solutions & Services, Tech Mahindra - Tech Mahindra"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Benjamin (Ben) Narasin,,General Partner - Canvas Ventures
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Shekhar A,,Team Lead - Pierian Services
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Smita Butala,,"Vice President, Real Estate Counsel - Polo Ralph Lauren"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Edward Schultz,,EVP/California President - HomeStreet Bank
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Fred Angelopoulos,,Co Founder - Sure Genomics
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sunil Baindur,,Creative Lead - IBM iX
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Stephen Craig,,Private Investing/Management Consulting - Stephen Craig
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Janet Shah,,"CEO, Founder - Teenjobfind, Inc."
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Ravi Shukla,,Data Scientist Sr. Advisor - Dell
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,David Rosenblatt,,Managing Director - Double18 Capital
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Alex Yu,,Vice President - Avista Capital Partners
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Sudhindra CN,,Vice President - Australia - Langoor
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Daniel Voit,,Chief Executive Officer - Blentech Corporation
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Candice Wilmuth,,"Senior Product Marketing Manager, SMB Marketing - Google"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Kristin Carey,,Vice President Account Development - MRP 
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Diya Moraes,,Digital Planning Director - Ogilvy & Mather Advertising
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Shannon Newton,,"Principal & Co-Founder, Executive Producer, Creative director - Rebel Unit Media"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Eric Freund,,"Director, CPQ Cloud Configuration Operations - Oracle"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Irene Galindo,,Learning and Development Analyst - Conduent
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Khem Aithani,, - 
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,"Radhakrishnan KG, Digital Marketing Expert",,"Founder, Director - WebNamaste"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rhianna Collier,,Vice President & Managing Director - Technology Council of Southern California
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Manan Mehta,,Founding Partner - Unshackled Ventures
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Philip Verghese,,Director - Marketing Automation - Position2
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jared Holst,,Summer Associate - Metis Strategy
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Kristin Brewe,,Marketing and Strategy Consultant - Kristin Brewe Consulting
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Rajkumar Velliavitil (Raj),,Director Demand generation and Marketing operations - Dome9 Security
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jordan Pasternak,,Business Development Manager - BairesDev
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Bob Hadaya,,Chief Information Officer (CIO) - WMH Corporation
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Jim Workman,,"Senior Director, Legal Counsel - Bottomline Technologies"
Rajiv Parikh,https://www.linkedin.com/in/rajivparikh/,Steve Bubrick,,Chief Commercial Officer - DreaMed Diabetes
